time,R_t,hmax,hmin,deltaH,R0,rr0,theta,substrate
100000,157,5.339992163603944,5.275342455145665,0.06464970845827889,160,40,30,pattern
125000,157,5.346256814875263,5.274739979092506,0.0715168357827567,160,40,30,pattern
150000,157,5.35357303771859,5.2752154081031986,0.07835762961539139,160,40,30,pattern
175000,157,5.360880363297225,5.269256435362777,0.09162392793444774,160,40,30,pattern
200000,157,5.366249887074011,5.263198614479358,0.1030512725946533,160,40,30,pattern
225000,157,5.370313275454682,5.258030808921505,0.11228246653317697,160,40,30,pattern
250000,157,5.3736399175353196,5.253280760494223,0.12035915704109623,160,40,30,pattern
275000,157,5.376492061186047,5.249179846154275,0.1273122150317718,160,40,30,pattern
300000,157,5.3788042320434695,5.2457601654374235,0.13304406660604595,160,40,30,pattern
325000,157,5.3805747655564,5.243084070658272,0.13749069489812804,160,40,30,pattern
350000,157,5.381877482401211,5.241053555801984,0.14082392659922682,160,40,30,pattern
375000,157,5.382801276042896,5.2394975278967735,0.14330374814612235,160,40,30,pattern
400000,157,5.383429597354156,5.238286201721265,0.14514339563289091,160,40,30,pattern
425000,157,5.384261473825241,5.237327850750537,0.1469336230747036,160,40,30,pattern
450000,157,5.385450566093997,5.236558997837229,0.14889156825676775,160,40,30,pattern
475000,157,5.386538220512111,5.235935196995319,0.15060302351679145,160,40,30,pattern
500000,157,5.387535017731402,5.235424159977182,0.15211085775422006,160,40,30,pattern
525000,157,5.38846092483654,5.235001340219316,0.15345958461722375,160,40,30,pattern
550000,157,5.3893310171218545,5.234647380204185,0.15468363691766918,160,40,30,pattern
575000,157,5.390157244006504,5.2343466807804715,0.1558105632260327,160,40,30,pattern
600000,157,5.390949269728299,5.234086554054553,0.15686271567374632,160,40,30,pattern
625000,157,5.391714927534032,5.233856667306049,0.15785826022798322,160,40,30,pattern
650000,157,5.392466715711142,5.233648638454942,0.15881807725619979,160,40,30,pattern
675000,157,5.393208007800069,5.233455715268113,0.15975229253195522,160,40,30,pattern
700000,157,5.393939766721697,5.2332725022212125,0.16066726450048474,160,40,30,pattern
725000,157,5.394665291373942,5.233094716170298,0.16157057520364404,160,40,30,pattern
750000,157,5.395387312400252,5.232918963879277,0.16246834852097525,160,40,30,pattern
775000,157,5.396108212425112,5.232742542527606,0.16336566989750612,160,40,30,pattern
800000,157,5.396830249288305,5.232500489673907,0.16432975961439844,160,40,30,pattern
825000,157,5.397555790252274,5.231998899830791,0.1655568904214828,160,40,30,pattern
850000,157,5.398287570697861,5.23148083232324,0.16680673837462123,160,40,30,pattern
875000,157,5.3990289996223435,5.230943081631436,0.16808591799090777,160,40,30,pattern
900000,157,5.3997845444806005,5.230381972491511,0.1694025719890897,160,40,30,pattern
925000,157,5.400560219699264,5.229793108192621,0.1707671115066427,160,40,30,pattern
950000,157,5.401384791265231,5.229170919339105,0.17221387192612614,160,40,30,pattern
975000,157,5.402258698190541,5.228507778747609,0.17375091944293164,160,40,30,pattern
1000000,157,5.403185268181661,5.227792344055985,0.17539292412567598,160,40,30,pattern
1025000,157,5.404174838639744,5.227006996583173,0.177167842056571,160,40,30,pattern
1050000,157,5.405233647320498,5.2261254128445636,0.17910823447593405,160,40,30,pattern
1075000,157,5.406362895068103,5.225113111525968,0.1812497835421345,160,40,30,pattern
1100000,157,5.407561179371568,5.223932293809127,0.18362888556244084,160,40,30,pattern
1125000,157,5.40882919863986,5.222545408576387,0.18628379006347284,160,40,30,pattern
1150000,157,5.410174493876749,5.220913516139088,0.1892609777376606,160,40,30,pattern
1175000,157,5.411614609143836,5.219019053567958,0.1925955555758776,160,40,30,pattern
1200000,157,5.413178614097965,5.216530078191626,0.19664853590633857,160,40,30,pattern
1225000,157,5.4150147915609725,5.211273395609452,0.2037413959515204,160,40,30,pattern
1250000,157,5.417230850251044,5.206596232163137,0.21063461808790684,160,40,30,pattern
1275000,157,5.41962279185015,5.202843879152523,0.2167789126976274,160,40,30,pattern
1300000,157,5.421992276046278,5.199661962110219,0.22233031393605884,160,40,30,pattern
1325000,157,5.424371932761115,5.19666116661955,0.22771076614156538,160,40,30,pattern
1350000,157,5.426776492376042,5.193826318023793,0.23295017435224974,160,40,30,pattern
1375000,157,5.429257136024424,5.191161736358628,0.23809539966579596,160,40,30,pattern
1400000,157,5.431869252159886,5.188669879341429,0.24319937281845672,160,40,30,pattern
1425000,157,5.434798997047842,5.186118947652954,0.2486800493948884,160,40,30,pattern
1450000,157,5.438569579800456,5.183456789450766,0.25511279034969014,160,40,30,pattern
1475000,158,5.4580419558577615,5.202217557727636,0.2558243981301258,160,40,30,pattern
1500000,158,5.462693139719329,5.19891182777782,0.2637813119415089,160,40,30,pattern
1525000,158,5.467113000751759,5.1954711562152855,0.27164184453647344,160,40,30,pattern
1550000,158,5.471281758487233,5.191830956858072,0.279450801629161,160,40,30,pattern
1575000,158,5.475235594552951,5.188101058032372,0.2871345365205791,160,40,30,pattern
1600000,158,5.479061719774534,5.184325561831547,0.294736157942987,160,40,30,pattern
1625000,158,5.482825660323978,5.1805254325565695,0.3023002277674083,160,40,30,pattern
1650000,158,5.486435478082604,5.176687152195696,0.3097483258869076,160,40,30,pattern
1675000,158,5.489791701191695,5.17270959265634,0.317082108535355,160,40,30,pattern
1700000,158,5.493202240439631,5.168284815533051,0.32491742490658027,160,40,30,pattern
1725000,158,5.497304822789141,5.163046982239744,0.33425784054939633,160,40,30,pattern
1750000,158,5.502186758943359,5.1569506924777535,0.34523606646560534,160,40,30,pattern
1775000,158,5.508055756832364,5.1467533860679655,0.3613023707643981,160,40,30,pattern
1800000,157,5.495561298593979,5.12349115445716,0.3720701441368188,160,40,30,pattern
1825000,157,5.50196058779518,5.1151524575442195,0.3868081302509605,160,40,30,pattern
1850000,157,5.509202520919508,5.107435209039772,0.4017673118797358,160,40,30,pattern
1875000,158,5.537083466651608,5.113466576927084,0.42361688972452427,160,40,30,pattern
1900000,158,5.545304014382236,5.1053549480213745,0.4399490663608612,160,40,30,pattern
1925000,158,5.5534385685139425,5.095124765058405,0.4583138034555372,160,40,30,pattern
1950000,158,5.562875224837828,5.0847149607395865,0.47816026409824186,160,40,30,pattern
1975000,158,5.573644033333158,5.073871856192442,0.4997721771407164,160,40,30,pattern
2000000,158,5.5843242412224,5.061601537621125,0.5227227036012749,160,40,30,pattern
2025000,158,5.594566165094171,5.0488672257052505,0.5456989393889202,160,40,30,pattern
2050000,158,5.604652549063416,5.032366833520223,0.5722857155431926,160,40,30,pattern
2075000,158,5.616088659050147,5.014983753975767,0.6011049050743802,160,40,30,pattern
2100000,158,5.629438956563557,4.996785428741566,0.6326535278219909,160,40,30,pattern
2125000,158,5.645435607489167,4.977499116934529,0.6679364905546388,160,40,30,pattern
2150000,158,5.663665096737798,4.953685056452269,0.7099800402855294,160,40,30,pattern
2175000,158,5.68328352260788,4.9257989830307825,0.7574845395770975,160,40,30,pattern
2200000,158,5.701040711922243,4.886337503581898,0.8147032083403447,160,40,30,pattern
2225000,158,5.721996071436956,4.844373323821135,0.8776227476158205,160,40,30,pattern
2250000,158,5.746514416899515,4.803943583742223,0.9425708331572924,160,40,30,pattern
2275000,158,5.773717979782682,4.759932200612979,1.0137857791697034,160,40,30,pattern
2300000,158,5.797147040160262,4.70542010078717,1.0917269393730917,160,40,30,pattern
2325000,159,5.833732433499544,4.59672997765375,1.2370024558457944,160,40,30,pattern
2350000,158,5.855593733234039,4.5937958170677655,1.2617979161662731,160,40,30,pattern
2375000,158,5.884483442020668,4.522513804205252,1.3619696378154167,160,40,30,pattern
2400000,158,5.9221008841203515,4.446151779045549,1.4759491050748021,160,40,30,pattern
2425000,159,5.975190928059036,4.296210684450493,1.6789802436085433,160,40,30,pattern
2450000,159,6.01557996444743,4.192255844705005,1.8233241197424253,160,40,30,pattern
2475000,159,6.054859648713164,4.075604179683488,1.9792554690296758,160,40,30,pattern
2500000,159,6.101195729286196,3.9545724564395264,2.146623272846669,160,40,30,pattern
25000,158,7.902075200218364,7.858798031892789,0.0432771683255746,160,60,30,pattern
50000,156,7.9883185295058885,7.923232290150188,0.06508623935570057,160,60,30,pattern
75000,156,8.114678921066279,8.081644663687278,0.033034257379000564,160,60,30,pattern
100000,156,8.168751173636196,8.12483770889728,0.043913464738915664,160,60,30,pattern
125000,155,8.178681139275348,8.11914974956475,0.05953138971059779,160,60,30,pattern
150000,155,8.189379833394515,8.12328374279372,0.06609609060079435,160,60,30,pattern
175000,155,8.196817319854482,8.123842709079794,0.07297461077468803,160,60,30,pattern
200000,155,8.203978509865083,8.122992077400975,0.0809864324641083,160,60,30,pattern
225000,155,8.210773366791935,8.120175352842319,0.09059801394961653,160,60,30,pattern
250000,155,8.216724439039,8.117629709771036,0.09909472926796425,160,60,30,pattern
275000,155,8.222004159706021,8.11581510579661,0.1061890539094108,160,60,30,pattern
300000,155,8.22701902718605,8.11442213033801,0.11259689684803931,160,60,30,pattern
325000,155,8.232126856178462,8.113270936657484,0.1188559195209784,160,60,30,pattern
350000,155,8.237023792503717,8.110764477649445,0.12625931485427166,160,60,30,pattern
375000,155,8.241581740342522,8.108112944296458,0.13346879604606343,160,60,30,pattern
400000,155,8.246026044035098,8.10561622347301,0.14040982056208762,160,60,30,pattern
425000,155,8.250419856103909,8.10326561706864,0.14715423903526847,160,60,30,pattern
450000,155,8.254611580071128,8.10110674934573,0.15350483072539767,160,60,30,pattern
475000,155,8.258576472986926,8.097866415342125,0.16071005764480084,160,60,30,pattern
500000,155,8.262419541143936,8.094132964580893,0.1682865765630428,160,60,30,pattern
525000,155,8.26629175121908,8.090337220680748,0.17595453053833232,160,60,30,pattern
550000,155,8.270306404068116,8.086448359771927,0.1838580442961888,160,60,30,pattern
575000,155,8.274536490868545,8.08689882103284,0.18763766983570562,160,60,30,pattern
600000,155,8.279203791177846,8.075570386857619,0.20363340432022703,160,60,30,pattern
625000,155,8.285012768645485,8.065649768763748,0.2193629998817368,160,60,30,pattern
650000,155,8.291494817218407,8.056979840253119,0.2345149769652881,160,60,30,pattern
675000,155,8.298085845372407,8.048505559461372,0.2495802859110352,160,60,30,pattern
700000,155,8.304396843637692,8.040517358390229,0.26387948524746285,160,60,30,pattern
725000,156,8.326522421003142,8.050368782294363,0.27615363870877907,160,60,30,pattern
750000,156,8.332311120680815,8.04282530624493,0.28948581443588495,160,60,30,pattern
775000,156,8.337103653887423,8.035499284334184,0.3016043695532389,160,60,30,pattern
800000,156,8.341131062671195,8.028188491233669,0.31294257143752624,160,60,30,pattern
825000,156,8.345106990733447,8.020853362070211,0.3242536286632358,160,60,30,pattern
850000,156,8.349956265633764,8.013619834128303,0.3363364315054618,160,60,30,pattern
875000,156,8.355740074914015,8.006397420245438,0.34934265466857717,160,60,30,pattern
900000,156,8.36200033354261,7.999283687283272,0.3627166462593383,160,60,30,pattern
925000,156,8.368126510095825,7.992132715187561,0.3759937949082639,160,60,30,pattern
950000,156,8.373985588057039,7.988175140022835,0.3858104480342037,160,60,30,pattern
975000,156,8.379541447659761,7.970152016840684,0.4093894308190773,160,60,30,pattern
1000000,156,8.385826345088557,7.9569910059508455,0.4288353391377111,160,60,30,pattern
1025000,156,8.392334859346908,7.94612319038029,0.446211668966618,160,60,30,pattern
1050000,156,8.399225494758307,7.936483580345747,0.4627419144125593,160,60,30,pattern
1075000,156,8.406045212713751,7.92738569790258,0.47865951481117097,160,60,30,pattern
1100000,156,8.412355150486388,7.918606324948791,0.4937488255375966,160,60,30,pattern
1125000,156,8.41837218538124,7.9100339967112205,0.5083381886700202,160,60,30,pattern
1150000,156,8.424294895771753,7.901503601372143,0.5227912943996103,160,60,30,pattern
1175000,156,8.430245147224339,7.89259958380639,0.5376455634179491,160,60,30,pattern
1200000,156,8.43640133985981,7.883384222327606,0.5530171175322041,160,60,30,pattern
1225000,156,8.44268999663683,7.874461938696707,0.5682280579401224,160,60,30,pattern
1250000,156,8.44902379704055,7.866690812193127,0.5823329848474224,160,60,30,pattern
1275000,156,8.4553023869281,7.8525786440469645,0.6027237428811354,160,60,30,pattern
1300000,156,8.462666489890147,7.83733993107792,0.625326558812227,160,60,30,pattern
1325000,156,8.470648366934105,7.825471790658377,0.6451765762757278,160,60,30,pattern
1350000,156,8.477983504622824,7.81533494501767,0.6626485596051532,160,60,30,pattern
1375000,156,8.484442568592133,7.805999814001782,0.6784427545903506,160,60,30,pattern
1400000,156,8.491138806874641,7.796394152505035,0.6947446543696065,160,60,30,pattern
1425000,156,8.498259188062958,7.786199670756063,0.7120595173068951,160,60,30,pattern
1450000,156,8.505279865593485,7.7763122032251095,0.7289676623683752,160,60,30,pattern
1475000,156,8.511999160330483,7.767035518203843,0.7449636421266392,160,60,30,pattern
1500000,156,8.51857660802458,7.758167029742793,0.7604095782817861,160,60,30,pattern
1525000,156,8.525091417205282,7.74962003994666,0.7754713772586213,160,60,30,pattern
1550000,156,8.531498660442663,7.7424287723192515,0.7890698881234117,160,60,30,pattern
1575000,156,8.537948980725362,7.722017510855344,0.8159314698700184,160,60,30,pattern
1600000,156,8.545590017437181,7.708161725702724,0.8374282917344571,160,60,30,pattern
1625000,156,8.553098455516569,7.697219194127278,0.8558792613892905,160,60,30,pattern
1650000,156,8.560485999705781,7.687337975545394,0.8731480241603871,160,60,30,pattern
1675000,156,8.567972771167316,7.677364566571412,0.8906082045959041,160,60,30,pattern
1700000,156,8.575230362282504,7.667465752705194,0.9077646095773098,160,60,30,pattern
1725000,156,8.581956595385929,7.65785712357309,0.9240994718128386,160,60,30,pattern
1750000,156,8.588284749874491,7.648529705081723,0.9397550447927685,160,60,30,pattern
1775000,156,8.59433257733182,7.639327470053338,0.9550051072784811,160,60,30,pattern
1800000,156,8.599785408152126,7.629943809478985,0.969841598673141,160,60,30,pattern
1825000,156,8.604504837450726,7.622781819175649,0.9817230182750771,160,60,30,pattern
1850000,156,8.60903992438585,7.5997741115401505,1.0092658128457002,160,60,30,pattern
1875000,156,8.614507229784145,7.5828239414322045,1.0316832883519407,160,60,30,pattern
1900000,156,8.620977016098772,7.568477998772581,1.0524990173261912,160,60,30,pattern
1925000,156,8.629707584728184,7.555576751235298,1.0741308334928856,160,60,30,pattern
1950000,156,8.637711891979242,7.543949256858593,1.0937626351206493,160,60,30,pattern
1975000,156,8.644906003053256,7.533423873322268,1.1114821297309883,160,60,30,pattern
2000000,156,8.65172464906503,7.523644111214068,1.1280805378509626,160,60,30,pattern
2025000,156,8.658309751103475,7.514366818364853,1.1439429327386224,160,60,30,pattern
2050000,156,8.664170537771694,7.505290124494896,1.1588804132767985,160,60,30,pattern
2075000,156,8.669922400718413,7.496381060325885,1.1735413403925277,160,60,30,pattern
2100000,156,8.67595913553499,7.478712656504812,1.197246479030178,160,60,30,pattern
2125000,156,8.682342916090906,7.461299208376152,1.2210437077147542,160,60,30,pattern
2150000,156,8.689220568048167,7.448299280963967,1.2409212870842001,160,60,30,pattern
2175000,156,8.697111726063861,7.437169423803515,1.2599423022603462,160,60,30,pattern
2200000,156,8.704295079182272,7.427138064997093,1.2771570141851782,160,60,30,pattern
2225000,156,8.71012008421845,7.417899172055647,1.2922209121628034,160,60,30,pattern
2250000,156,8.715768758239818,7.4092673218562215,1.3065014363835967,160,60,30,pattern
2275000,156,8.72183941791163,7.400794943194005,1.3210444747176249,160,60,30,pattern
2300000,156,8.728303926891147,7.392447061427771,1.3358568654633762,160,60,30,pattern
2325000,156,8.734975902316139,7.384173666712664,1.3508022356034743,160,60,30,pattern
2350000,156,8.741659820249808,7.375736889193457,1.3659229310563505,160,60,30,pattern
2375000,156,8.748350976559614,7.365483547783313,1.3828674287763008,160,60,30,pattern
2400000,156,8.755128482406459,7.343156693036749,1.4119717893697095,160,60,30,pattern
2425000,156,8.761924297200983,7.329173061521528,1.4327512356794543,160,60,30,pattern
2450000,156,8.768616613333975,7.317220690459723,1.4513959228742523,160,60,30,pattern
2475000,156,8.776097801406989,7.306438468216638,1.469659333190351,160,60,30,pattern
2500000,156,8.783914690499566,7.296888611126956,1.48702607937261,160,60,30,pattern
25000,157,10.58889710012624,10.55248344901666,0.03641365110958006,160,80,30,pattern
50000,155,10.684264032153449,10.627249834495627,0.05701419765782134,160,80,30,pattern
75000,153,10.895229450060587,10.847650815916335,0.04757863414425145,160,80,30,pattern
100000,153,11.009601728839158,10.974354958570014,0.03524677026914347,160,80,30,pattern
125000,153,11.072744279623326,11.028750604423898,0.04399367519942743,160,80,30,pattern
150000,153,11.09986452562652,11.062030681028489,0.03783384459803152,160,80,30,pattern
175000,153,11.107449793208845,11.071841077674181,0.03560871553466427,160,80,30,pattern
200000,153,11.11243845168563,11.07529450223618,0.037143949449450986,160,80,30,pattern
225000,153,11.117098028289066,11.076691884981228,0.04040614330783754,160,80,30,pattern
250000,153,11.12198498285315,11.07732489627362,0.04466008657952969,160,80,30,pattern
275000,153,11.125638824934626,11.076589868106234,0.04904895682839161,160,80,30,pattern
300000,153,11.128025930543979,11.075632857072883,0.05239307347109623,160,80,30,pattern
325000,153,11.129705993924516,11.074714621541672,0.054991372382843906,160,80,30,pattern
350000,153,11.13098590658375,11.073882218296818,0.05710368828693113,160,80,30,pattern
375000,153,11.132028534719167,11.073144514264538,0.05888402045462904,160,80,30,pattern
400000,153,11.132920187189887,11.072336781521104,0.060583405668783286,160,80,30,pattern
425000,153,11.133706897665942,11.071465927947123,0.062240969718818207,160,80,30,pattern
450000,153,11.134414052879004,11.07068292192903,0.06373113094997329,160,80,30,pattern
475000,153,11.135056687401415,11.069975474872047,0.0650812125293676,160,80,30,pattern
500000,153,11.135644655434032,11.069332520849482,0.06631213458454965,160,80,30,pattern
525000,153,11.136185117471687,11.068744590405927,0.06744052706575943,160,80,30,pattern
550000,153,11.13668369775386,11.068203785588379,0.06847991216548088,160,80,30,pattern
575000,153,11.137145022060373,11.067677225291312,0.0694677967690609,160,80,30,pattern
600000,153,11.1375729827848,11.067127897454768,0.07044508533003224,160,80,30,pattern
625000,153,11.13797088938404,11.066615224600692,0.0713556647833471,160,80,30,pattern
650000,153,11.138341571039021,11.06613496945657,0.07220660158245096,160,80,30,pattern
675000,153,11.138688452604747,11.065683615556638,0.07300483704810823,160,80,30,pattern
700000,153,11.139012794210167,11.065258219227953,0.07375457498221394,160,80,30,pattern
725000,153,11.139316190135128,11.06485629132413,0.07445989881099813,160,80,30,pattern
750000,153,11.139600247618734,11.064475703779054,0.0751245438396797,160,80,30,pattern
775000,153,11.139866389455104,11.064114616336017,0.07575177311908732,160,80,30,pattern
800000,153,11.140115886685532,11.06377141941631,0.07634446726922128,160,80,30,pattern
825000,153,11.14034988482611,11.063444689755713,0.07690519507039717,160,80,30,pattern
850000,153,11.140569424636807,11.063133156045453,0.07743626859135411,160,80,30,pattern
875000,153,11.140801541658394,11.062835672349234,0.0779658693091605,160,80,30,pattern
900000,153,11.141021209294259,11.062551197518816,0.07847001177544222,160,80,30,pattern
925000,153,11.141228963229048,11.062278779208192,0.07895018402085618,160,80,30,pattern
950000,153,11.141424899142006,11.062017541388311,0.0794073577536949,160,80,30,pattern
975000,153,11.141609801375248,11.061766674515502,0.07984312685974615,160,80,30,pattern
1000000,153,11.141784398013238,11.061525427706979,0.08025897030625906,160,80,30,pattern
1025000,153,11.14194936626556,11.061293102423042,0.08065626384251878,160,80,30,pattern
1050000,153,11.142105337057226,11.061069047293058,0.08103628976416744,160,80,30,pattern
1075000,153,11.142252898988097,11.060852653794896,0.08140024519320121,160,80,30,pattern
1100000,153,11.142392601795638,11.060643352591155,0.08174924920448312,160,80,30,pattern
1125000,153,11.142524959407364,11.060440610361429,0.08208434904593531,160,80,30,pattern
1150000,153,11.142650452661133,11.060243927020661,0.08240652564047224,160,80,30,pattern
1175000,153,11.142769531752483,11.060052833243585,0.08271669850889829,160,80,30,pattern
1200000,153,11.142882618446826,11.059866888227717,0.08301573021910968,160,80,30,pattern
1225000,153,11.142990108100353,11.059685677658463,0.08330443044189018,160,80,30,pattern
1250000,153,11.143092371507288,11.059508811836366,0.08358355967092201,160,80,30,pattern
1275000,153,11.143189756601975,11.059335923949137,0.08385383265283863,160,80,30,pattern
1300000,153,11.14328259002651,11.059166668464014,0.08411592156249625,160,80,30,pattern
1325000,153,11.143371178587785,11.05900071963203,0.08437045895575501,160,80,30,pattern
1350000,153,11.143455810605978,11.058837770088301,0.08461804051767707,160,80,30,pattern
1375000,153,11.1435367571701,11.058677529542669,0.08485922762743137,160,80,30,pattern
1400000,153,11.143614273308208,11.058519723552916,0.08509454975529174,160,80,30,pattern
1425000,153,11.143688599078022,11.058364092375554,0.08532450670246838,160,80,30,pattern
1450000,153,11.143759960585257,11.058210389885604,0.08554957069965319,160,80,30,pattern
1475000,153,11.143828570937222,11.058058382563996,0.08577018837322647,160,80,30,pattern
1500000,153,11.143894631131655,11.057907848546915,0.08598678258474024,160,80,30,pattern
1525000,153,11.143958330891357,11.057758576733072,0.08619975415828485,160,80,30,pattern
1550000,153,11.144019849443778,11.057610365945354,0.08640948349842326,160,80,30,pattern
1575000,153,11.144079356251886,11.057463024144246,0.0866163321076403,160,80,30,pattern
1600000,153,11.144137011698165,11.057316367689372,0.08682064400879241,160,80,30,pattern
1625000,153,11.14419296772555,11.05717022064629,0.08702274707925994,160,80,30,pattern
1650000,153,11.14424736843851,11.057024414136178,0.08722295430233196,160,80,30,pattern
1675000,153,11.144300350665228,11.056878785726216,0.08742156493901199,160,80,30,pattern
1700000,153,11.144352044484275,11.056733178858257,0.08761886562601795,160,80,30,pattern
1725000,153,11.144402573716969,11.056587442314125,0.08781513140284325,160,80,30,pattern
1750000,153,11.144452056388213,11.05644142971725,0.08801062667096282,160,80,30,pattern
1775000,153,11.144500605157369,11.056294999066218,0.08820560609115091,160,80,30,pattern
1800000,153,11.144548327719175,11.056148012301772,0.08840031541740245,160,80,30,pattern
1825000,153,11.144595327176559,11.056000334906749,0.08859499226980994,160,80,30,pattern
1850000,153,11.144641702388597,11.055851835537162,0.0887898668514353,160,80,30,pattern
1875000,153,11.144687548291836,11.055702385682933,0.08898516260890332,160,80,30,pattern
1900000,153,11.144732956196833,11.055551859361803,0.08918109683503062,160,80,30,pattern
1925000,153,11.144778014058259,11.055400132844552,0.08937788121370716,160,80,30,pattern
1950000,153,11.144822806724632,11.055247084411153,0.08957572231347832,160,80,30,pattern
1975000,153,11.144867416163077,11.055092594140087,0.08977482202299036,160,80,30,pattern
2000000,153,11.144911921662803,11.054936543729918,0.08997537793288579,160,80,30,pattern
2025000,153,11.144956400015225,11.054778816355647,0.09017758365957818,160,80,30,pattern
2050000,153,11.145000925671562,11.05461929655856,0.0903816291130024,160,80,30,pattern
2075000,153,11.145045570882393,11.054457870170001,0.0905877007123923,160,80,30,pattern
2100000,153,11.145090405816436,11.054294424271575,0.09079598154486135,160,80,30,pattern
2125000,153,11.145135498661288,11.054128847185057,0.09100665147623133,160,80,30,pattern
2150000,153,11.145180915706359,11.053961028496115,0.09121988721024366,160,80,30,pattern
2175000,153,11.145226721416504,11.053790859105195,0.09143586231130918,160,80,30,pattern
2200000,153,11.145272978489313,11.053618231302252,0.09165474718706079,160,80,30,pattern
2225000,153,11.145319747911207,11.053443038856459,0.09187670905474832,160,80,30,pattern
2250000,153,11.14536708901047,11.05326517711542,0.09210191189504968,160,80,30,pattern
2275000,153,11.14541505951505,11.053084543096675,0.0923305164183752,160,80,30,pattern
2300000,153,11.145463715624729,11.052901035561915,0.0925626800628141,160,80,30,pattern
2325000,153,11.145513112103945,11.052714555052603,0.0927985570513421,160,80,30,pattern
2350000,153,11.145563302406247,11.052525003865002,0.09303829854124501,160,80,30,pattern
2375000,153,11.145614338842545,11.052332285942862,0.09328205289968317,160,80,30,pattern
2400000,153,11.145666272805991,11.05213630665838,0.09352996614761189,160,80,30,pattern
2425000,153,11.145719155062983,11.051936972449317,0.09378218261366555,160,80,30,pattern
2450000,153,11.145773036128933,11.051734190288213,0.09403884584071953,160,80,30,pattern
2475000,153,11.145827966741612,11.051527866943582,0.09430009979802989,160,80,30,pattern
2500000,153,11.145883998446946,11.051317908003167,0.09456609044377906,160,80,30,pattern
25000,156,13.291916443785688,13.262952182561985,0.028964261223702437,160,100,30,pattern
50000,153,13.380329615741088,13.312140543051147,0.06818907268994145,160,100,30,pattern
75000,152,13.693996035823329,13.667547544685421,0.02644849113790748,160,100,30,pattern
100000,151,13.895225860434028,13.863739048604565,0.031486811829463335,160,100,30,pattern
125000,151,14.02179213315812,13.975591986413898,0.04620014674422279,160,100,30,pattern
150000,150,14.074905631940815,14.023584139237384,0.05132149270343156,160,100,30,pattern
175000,150,14.11072918291137,14.048836926257932,0.06189225665343834,160,100,30,pattern
200000,150,14.133478424847983,14.063774624673602,0.0697038001743806,160,100,30,pattern
225000,150,14.144645127932579,14.068788975082862,0.07585615284971681,160,100,30,pattern
250000,150,14.15062964906423,14.070297741516645,0.08033190754758479,160,100,30,pattern
275000,150,14.154710564739586,14.070830998759108,0.08387956598047808,160,100,30,pattern
300000,150,14.163469043149524,14.071739913922872,0.09172912922665155,160,100,30,pattern
325000,150,14.164374691628488,14.07635732346029,0.08801736816819883,160,100,30,pattern
350000,150,14.162863635519315,14.083022612139548,0.0798410233797675,160,100,30,pattern
375000,150,14.163069495465853,14.083226573891274,0.0798429215745795,160,100,30,pattern
400000,150,14.16329545163555,14.083047740551667,0.08024771108388329,160,100,30,pattern
425000,150,14.163428584511246,14.082805159547608,0.08062342496363861,160,100,30,pattern
450000,150,14.163510483864442,14.082555524183297,0.08095495968114541,160,100,30,pattern
475000,150,14.163566503047951,14.082320825447942,0.081245677600009,160,100,30,pattern
500000,150,14.16360734573718,14.082106443347627,0.08150090238955343,160,100,30,pattern
525000,150,14.163637574359615,14.081911398464104,0.08172617589551123,160,100,30,pattern
550000,150,14.163659519881245,14.081732960368022,0.08192655951322259,160,100,30,pattern
575000,150,14.163674727075684,14.081568348207558,0.08210637886812577,160,100,30,pattern
600000,150,14.163684420899735,14.081415215620996,0.08226920527873816,160,100,30,pattern
625000,150,14.163689638049513,14.08127170198024,0.08241793606927317,160,100,30,pattern
650000,150,14.16369126126047,14.081136358811593,0.08255490244887653,160,100,30,pattern
675000,150,14.163690033016639,14.081008058524498,0.08268197449214121,160,100,30,pattern
700000,150,14.16368656877768,14.080885916224215,0.08280065255346436,160,100,30,pattern
725000,150,14.16368137246331,14.080769229507794,0.08291214295551619,160,100,30,pattern
750000,150,14.163674852842044,14.080657433768716,0.08301741907332882,160,100,30,pattern
775000,150,14.16366733926331,14.08055006931259,0.08311726995071922,160,100,30,pattern
800000,150,14.163659095798202,14.080446757096032,0.08321233870216993,160,100,30,pattern
825000,150,14.163650333410285,14.080347180685969,0.08330315272431577,160,100,30,pattern
850000,150,14.163641220141018,14.080251072719445,0.08339014742157325,160,100,30,pattern
875000,150,14.163631889479023,14.080158204643295,0.08347368483572737,160,100,30,pattern
900000,150,14.163622447159728,14.080068378873387,0.08355406828634138,160,100,30,pattern
925000,150,14.163612976642165,14.079981422751281,0.08363155389088384,160,100,30,pattern
950000,150,14.163625318686352,14.079897183853515,0.08372813483283714,160,100,30,pattern
975000,150,14.163652498656157,14.079815526325454,0.08383697233070286,160,100,30,pattern
1000000,150,14.163678327003378,14.079736327997537,0.08394199900584098,160,100,30,pattern
1025000,150,14.163702882437688,14.079659478103281,0.08404340433440716,160,100,30,pattern
1050000,150,14.163726235623832,14.079584875462274,0.08414136016155815,160,100,30,pattern
1075000,150,14.163748450485377,14.079512427024968,0.08423602346040937,160,100,30,pattern
1100000,150,14.16376958525567,14.079442046699912,0.08432753855575825,160,100,30,pattern
1125000,150,14.163789693318716,14.0793736544025,0.08441603891621519,160,100,30,pattern
1150000,150,14.16380882389364,14.079307175280162,0.08450164861347886,160,100,30,pattern
